Recipient,Office,Contributions(Total),Cycle
"Smith, Adam (D-WA)",House,"$1,000",2000
"Stenholm, Charles W (D-TX)",House,"$1,000",2000
"Thomas, Craig (R-WY)",Senate,"$1,000",2000
"Thornberry, Mac (R-TX)",House,"$1,000",2000
"Buchanan, Pat (3)",Pres,$860,2000
"McCain, John (R-AZ)",Senate,$750,2000
"Bilbray, Brian P (R-CA)",House,$500,2000
"Chabot, Steve (R-OH)",House,$500,2000
"Dooley, Cal (D-CA)",House,$500,2000
"Johnson, Sam (R-TX)",House,$500,2000
"Tanner, John (D-TN)",House,$500,2000
"Wilson, Heather A (R-NM)",House,$500,2000
"Meehan, Marty (D-MA)",House,$400,2000
"Bradley, Bill (D)",Pres,$250,2000
"Christensen, Brent Martin (D-IL)",House,$250,2000
"Keyes, Alan (R)",Pres,$250,2000
"Cornyn, John (R-Texas)",Senate,"$16,250",2002
"Kirk, Ron (D-Texas)",Senate,"$11,500",2002
"Smith, Lamar (R-Texas)",House,"$5,350",2002
"Doggett, Lloyd (D-Texas)",House,"$5,000",2002
"Edwards, Chet (D-Texas)",House,"$4,602",2002
"Biden, Joseph R Jr (D-Del)",Senate,"$4,000",2002
"Daschle, Tom (D-SD)",Senate,"$4,000",2002
"McDonald, Lynette Boggs (R-Nev)",House,"$4,000",2002
"Baucus, Max (D-Mont)",Senate,"$3,000",2002
"Harkin, Tom (D-Iowa)",Senate,"$3,000",2002
"Landrieu, Mary L (D-La)",Senate,"$3,000",2002
"Carter, John (R-Texas)",House,"$2,500",2002
"Bonilla, Henry (R-Texas)",House,"$2,000",2002
"Granger, Kay (R-Texas)",House,"$2,000",2002
"Rockefeller, Jay (D-WVa)",Senate,"$2,000",2002
"Young, Tom (R-Ala)",House,"$2,000",2002
"Carnahan, Jean (D-Mo)",Senate,"$1,500",2002
"Darden, Buddy (D-Ga)",House,"$1,500",2002
"Reyes, Silvestre (D-Texas)",House,"$1,500",2002
"Bentsen, Ken (D-Texas)",House,"$1,000",2002
"Coleman, Norm (R-Minn)",Senate,"$1,000",2002
"Gephardt, Richard A (D-Mo)",House,"$1,000",2002
"Gordon, Bart (D-Tenn)",House,"$1,000",2002
"Hastert, Dennis (R-Ill)",House,"$1,000",2002
"Johnson, Eddie Bernice (D-Texas)",House,"$1,000",2002
"Kirk, Mark (R-Ill)",House,"$1,000",2002
"Leahy, Patrick (D-Vt)",Senate,"$1,000",2002
"Morella, Connie (R-Md)",House,"$1,000",2002
"Pingree, Chellie (D-Maine)",Senate,"$1,000",2002
"Pryor, Mark (D-Ark)",Senate,"$1,000",2002
"Sensenbrenner, F James Jr (R-Wis)",House,"$1,000",2002
"Tanner, John (D-Tenn)",House,"$1,000",2002
"Thornberry, Mac (R-Texas)",House,"$1,000",2002
"Turner, Jim (D-Texas)",House,"$1,000",2002
"Warner, John W (R-Va)",Senate,"$1,000",2002
"King, Steven A (R-Iowa)",House,$750,2002
"Taff, Adam (R-Kan)",House,$750,2002
"Cloud, Michael (L-Mass)",Senate,$500,2002
"Dooley, Cal (D-Calif)",House,$500,2002
"Farley, Ramsey W (R-Texas)",House,$500,2002
"Ford, Harold E Jr (D-Tenn)",House,$500,2002
"Jackson Lee, Sheila (D-Texas)",House,$500,2002
"Obey, David R (D-Wis)",House,$500,2002
"Wellstone, Paul (D-Minn)",Senate,$500,2002
"Kouri, Chris (D-NC)",House,$450,2002
"Fischer, David W (R-Md)",House,$250,2002
"Frost, Martin (D-Texas)",House,$250,2002
"Goodlatte, Bob (R-Va)",House,$250,2002
"Hay, Sydney (R-Ariz)",House,$250,2002
"Hefley, Joel (R-Colo)",House,$250,2002
"Jeffords, James M (I-Vt)",Senate,$250,2002
"McConnell, Mitch (R-Ky)",Senate,$250,2002
"Smith, Adam (D-Wash)",House,$250,2002
"Toomey, Pat (R-Pa)",House,$200,2002
"Bush, George W (R)",Pres,"$31,700",2004
"Kerry, John (D-MA)",Senate,"$21,700",2004
"Smith, Lamar (R-TX)",House,"$19,746",2004
"Cooper, Jim (D-TN)",House,"$15,900",2004
"Carter, John (R-TX)",House,"$14,496",2004
"McCaul, Michael (R-TX)",House,"$10,996",2004
"DeLay, Tom (R-TX)",House,"$10,000",2004
"Sessions, Pete (R-TX)",House,"$8,859",2004
"Barton, Joe (R-TX)",House,"$7,500",2004
"Bonilla, Henry (R-TX)",House,"$7,000",2004
"Granger, Kay (R-TX)",House,"$6,000",2004
"Edwards, Chet (D-TX)",House,"$5,300",2004
"Doggett, Lloyd (D-TX)",House,"$4,250",2004
"Clinton, Hillary (D-NY)",Senate,"$4,000",2004
"Kirk, Mark (R-IL)",House,"$4,000",2004
"Thune, John (R-SD)",Senate,"$3,550",2004
"Dean, Howard (D)",Pres,"$3,250",2004
"Crapo, Mike (R-ID)",Senate,"$3,000",2004
"English, Phil (R-PA)",House,"$3,000",2004
"Mikulski, Barbara A (D-MD)",Senate,"$3,000",2004
"Clark, Wesley (D)",Pres,"$2,850",2004
"Cornyn, John (R-TX)",Senate,"$2,500",2004
"Oxley, Michael G (R-OH)",House,"$2,500",2004
"Allen, George (R-VA)",Senate,"$2,000",2004
"Blackburn, Marsha (R-TN)",House,"$2,000",2004
"Brady, Kevin (R-TX)",House,"$2,000",2004
"Burgess, Michael (R-TX)",House,"$2,000",2004
"Cox, Christopher (R-CA)",House,"$2,000",2004
"Crane, Phil (R-IL)",House,"$2,000",2004
"Ensign, John (R-NV)",Senate,"$2,000",2004
"Hensarling, Jeb (R-TX)",House,"$2,000",2004
"Hinojosa, Ruben (D-TX)",House,"$2,000",2004
"Hutchison, Kay Bailey (R-TX)",Senate,"$2,000",2004
"Inouye, Daniel K (D-HI)",Senate,"$2,000",2004
"Jefferson, William J (D-LA)",House,"$2,000",2004
"Leahy, Patrick (D-VT)",Senate,"$2,000",2004
"Lewis, Jerry (R-CA)",House,"$2,000",2004
"Simpson, Mike (R-ID)",House,"$2,000",2004
"Taylor, Charles H (R-NC)",House,"$2,000",2004
"Wamp, Zach (R-TN)",House,"$2,000",2004
"Burr, Richard (R-NC)",House,"$1,950",2004
"Martinez, Mel (R-FL)",Senate,"$1,950",2004
"Nethercutt, George R Jr (R-WA)",House,"$1,950",2004
"Vitter, David (R-LA)",House,"$1,950",2004
"Neugebauer, Randy (R-TX)",House,"$1,609",2004
"Boustany, Charles Jr (R-LA)",House,"$1,264",2004
"Davis, Geoff (R-KY)",House,"$1,241",2004
"Dent, Charlie (R-PA)",House,"$1,241",2004
"Walcher, Greg (R-CO)",House,"$1,241",2004
"Tauzin, Billy III (R-LA)",House,"$1,218",2004
"Boucher, Rick (D-VA)",House,"$1,000",2004
"Davis, Jim (D-FL)",House,"$1,000",2004
"Davis, Tom (R-VA)",House,"$1,000",2004
"DeMint, Jim (R-SC)",House,"$1,000",2004
"Ford, Harold E Jr (D-TN)",House,"$1,000",2004
"Gephardt, Richard A (D-MO)",House,"$1,000",2004
"Gordon, Bart (D-TN)",House,"$1,000",2004
"Hastert, Dennis (R-IL)",House,"$1,000",2004
"Issa, Darrell (R-CA)",House,"$1,000",2004
"Istook, Ernest J (R-OK)",House,"$1,000",2004
"Johnson, Sam (R-TX)",House,"$1,000",2004
"Kind, Ron (D-WI)",House,"$1,000",2004
"Kolbe, Jim (R-AZ)",House,"$1,000",2004
"Murkowski, Lisa (R-AK)",Senate,"$1,000",2004
"Reyes, Silvestre (D-TX)",House,"$1,000",2004
"Rodriguez, Ciro D (D-TX)",House,"$1,000",2004
"Rogers, Hal (R-KY)",House,"$1,000",2004
"Sabo, Martin Olav (D-MN)",House,"$1,000",2004
"Santorum, Rick (R-PA)",Senate,"$1,000",2004
"Smith, Adam (D-WA)",House,"$1,000",2004
"Smith, Gordon H (R-OR)",Senate,"$1,000",2004
"Tanner, John (D-TN)",House,"$1,000",2004
"Thornberry, Mac (R-TX)",House,"$1,000",2004
"Turner, Jim (D-TX)",House,"$1,000",2004
"Turner, Michael R (R-OH)",House,"$1,000",2004
"Taff, Adam (R-KS)",House,$950,2004
"Badnarik, Michael (L)",Pres,$700,2004
"Beauprez, Bob (R-CO)",House,$632,2004
"Burns, Max (R-GA)",House,$632,2004
"Northup, Anne M (R-KY)",House,$632,2004
"Renzi, Rick (R-AZ)",House,$632,2004
"Porter, Jon (R-NV)",House,$609,2004
"Reichert, Dave (R-WA)",House,$609,2004
"Simmons, Rob (R-CT)",House,$609,2004
"Wilson, Heather A (R-NM)",House,$609,2004
"Morrison, Richard (D-TX)",House,$550,2004
"Broyhill, J Edgar III (R-NC)",House,$500,2004
"Goodlatte, Bob (R-VA)",House,$500,2004
"Johnson, Eddie Bernice (D-TX)",House,$500,2004
"Meeks, Gregory W (D-NY)",House,$500,2004
"Melancon, Charles (D-LA)",House,$500,2004
"Nader, Ralph (3)",Pres,$500,2004
"Obama, Barack (D-IL)",Senate,$500,2004
"Sarbanes, Paul S (D-MD)",Senate,$500,2004
"Harris, Katherine (R-FL)",House,$400,2004
"Rodgers, Cathy McMorris (R-WA)",House,$372,2004
"Frost, Martin (D-TX)",House,$250,2004
"Quigley, Lisa (D-CA)",House,$250,2004
"McCaul, Michael (R-TX)",House,"$33,900",2006
"Hatch, Orrin G (R-UT)",Senate,"$25,500",2006
"Smith, Lamar (R-TX)",House,"$23,100",2006
"Carter, John (R-TX)",House,"$19,000",2006
"Hutchison, Kay Bailey (R-TX)",Senate,"$16,167",2006
"Granger, Kay (R-TX)",House,"$11,091",2006
"Cooper, Jim (D-TN)",House,"$10,906",2006
"DeLay, Tom (R-TX)",House,"$8,000",2006
"Barton, Joe (R-TX)",House,"$7,000",2006
"DeWine, Mike (R-OH)",Senate,"$7,000",2006
"Kirk, Mark (R-IL)",House,"$6,100",2006
"Blackburn, Marsha (R-TN)",House,"$6,000",2006
"Edwards, Chet (D-TX)",House,"$6,000",2006
"Ensign, John (R-NV)",Senate,"$5,000",2006
"Hastert, Dennis (R-IL)",House,"$5,000",2006
"Hayes, Robin (R-NC)",House,"$5,000",2006
"Allen, George (R-VA)",Senate,"$4,500",2006
"Cantor, Eric (R-VA)",House,"$4,500",2006
"Pryce, Deborah (R-OH)",House,"$4,200",2006
"Doggett, Lloyd (D-TX)",House,"$4,000",2006
"Foxx, Virginia (R-NC)",House,"$4,000",2006
"Stabenow, Debbie (D-MI)",Senate,"$4,000",2006
"Gohmert, Louis B Jr (R-TX)",House,"$3,000",2006
"Santorum, Rick (R-PA)",Senate,"$3,000",2006
"Watt, Melvin L (D-NC)",House,"$3,000",2006
"Burr, Richard (R-NC)",Senate,"$2,500",2006
"Bonilla, Henry (R-TX)",House,"$2,000",2006
"Boucher, Rick (D-VA)",House,"$2,000",2006
"Chabot, Steve (R-OH)",House,"$2,000",2006
"Coble, Howard (R-NC)",House,"$2,000",2006
"Cornyn, John (R-TX)",Senate,"$2,000",2006
"Davis, Geoff (R-KY)",House,"$2,000",2006
"Drake, Thelma (R-VA)",House,"$2,000",2006
"Goodlatte, Bob (R-VA)",House,"$2,000",2006
"Meeks, Gregory W (D-NY)",House,"$2,000",2006
"Rogers, Hal (R-KY)",House,"$2,000",2006
"Tanner, John (D-TN)",House,"$2,000",2006
"Clinton, Hillary (D-NY)",Senate,"$1,900",2006
"Harrell, Mary Beth (D-TX)",House,"$1,700",2006
"Boehner, John (R-OH)",House,"$1,500",2006
"Sessions, Pete (R-TX)",House,"$1,500",2006
"Cuellar, Henry (D-TX)",House,"$1,250",2006
"Miller, Harris N (D-VA)",Senate,"$1,250",2006
"Alexander, Lamar (R-TN)",Senate,"$1,000",2006
"Baucus, Max (D-MT)",Senate,"$1,000",2006
"Brady, Kevin (R-TX)",House,"$1,000",2006
"Butterfield, G K (D-NC)",House,"$1,000",2006
"Chandler, Ben (D-KY)",House,"$1,000",2006
"Cole, Tom (R-OK)",House,"$1,000",2006
"Davis, Tom (R-VA)",House,"$1,000",2006
"Diaz-Balart, Lincoln (R-FL)",House,"$1,000",2006
"Dreier, David (R-CA)",House,"$1,000",2006
"Ford, Harold E Jr (D-TN)",House,"$1,000",2006
"Gonzalez, Charlie A (D-TX)",House,"$1,000",2006
"Gordon, Bart (D-TN)",House,"$1,000",2006
"Harris, Katherine (R-FL)",House,"$1,000",2006
"Hinojosa, Ruben (D-TX)",House,"$1,000",2006
"Hoyer, Steny H (D-MD)",House,"$1,000",2006
"Inslee, Jay R (D-WA)",House,"$1,000",2006
"Jefferson, William J (D-LA)",House,"$1,000",2006
"Johnson, Sam (R-TX)",House,"$1,000",2006
"Ortiz, Solomon P (D-TX)",House,"$1,000",2006
"Reyes, Silvestre (D-TX)",House,"$1,000",2006
"Sununu, John E (R-NH)",Senate,"$1,000",2006
"Wamp, Zach (R-TN)",House,"$1,000",2006
"Webb, Jim (D-VA)",Senate,"$1,000",2006
"Courage, John (D-TX)",House,$750,2006
"Bayh, Evan (D-IN)",Senate,$500,2006
"Diaz-Balart, Mario (R-FL)",House,$500,2006
"Lewis, Hiram (R-WV)",Senate,$500,2006
"Baca, Joe (D-CA)",House,$250,2006
"Badnarik, Michael (L-TX)",House,$250,2006
"Gilliland, Lukin (D-TX)",House,$250,2006
"Klobuchar, Amy (D-MN)",Senate,$250,2006
"Wetterling, Patty (D-MN)",House,$250,2006
"Obama, Barack (D-IL)",Senate,"$100,319",2008
"Romney, Mitt (R)",Pres,"$23,900",2008
"Cornyn, John (R-TX)",Senate,"$18,250",2008
"Carter, John (R-TX)",House,"$18,000",2008
"McCain, John (R-AZ)",Senate,"$16,400",2008
"Clinton, Hillary (D-NY)",Senate,"$14,850",2008
"McCaul, Michael (R-TX)",House,"$11,050",2008
"Smith, Lamar (R-TX)",House,"$9,000",2008
"Cooper, Jim (D-TN)",House,"$8,000",2008
"Paul, Ron (R-TX)",House,"$7,840",2008
"Giuliani, Rudolph W (R)",Pres,"$7,400",2008
"Edwards, John (D)",Pres,"$7,050",2008
"Hagan, Kay R (D-NC)",Senate,"$6,250",2008
"Edwards, Chet (D-TX)",House,"$5,000",2008
"Stevens, Ted (R-AK)",Senate,"$4,600",2008
"Barton, Joe (R-TX)",House,"$4,000",2008
"Inslee, Jay R (D-WA)",House,"$3,500",2008
"Warner, Mark (D-VA)",Senate,"$3,500",2008
"Conyers, John Jr (D-MI)",House,"$3,000",2008
"Gonzalez, Charlie A (D-TX)",House,"$3,000",2008
"Granger, Kay (R-TX)",House,"$3,000",2008
"Doggett, Lloyd (D-TX)",House,"$2,750",2008
"Thompson, Bennie G (D-MS)",House,"$2,500",2008
"Noriega, Rick (D-TX)",Senate,"$2,425",2008
"Franken, Al (D-MN)",Senate,"$2,300",2008
"Greenberg, Steve (R-IL)",House,"$2,300",2008
"Hutchison, Kay Bailey (R-TX)",Senate,"$2,300",2008
"Salazar, Ken (D-CO)",Senate,"$2,250",2008
"Alexander, Lamar (R-TN)",Senate,"$2,000",2008
"Baca, Joe (D-CA)",House,"$2,000",2008
"Becerra, Xavier (D-CA)",House,"$2,000",2008
"Blackburn, Marsha (R-TN)",House,"$2,000",2008
"Boucher, Rick (D-VA)",House,"$2,000",2008
"Butterfield, G K (D-NC)",House,"$2,000",2008
"Clyburn, James E (D-SC)",House,"$2,000",2008
"Coble, Howard (R-NC)",House,"$2,000",2008
"Cuellar, Henry (D-TX)",House,"$2,000",2008
"Diaz-Balart, Mario (R-FL)",House,"$2,000",2008
"Dingell, John D (D-MI)",House,"$2,000",2008
"Dole, Elizabeth (R-NC)",Senate,"$2,000",2008
"Emanuel, Rahm (D-IL)",House,"$2,000",2008
"Fallin, Mary (R-OK)",House,"$2,000",2008
"Gordon, Bart (D-TN)",House,"$2,000",2008
"Green, Gene (D-TX)",House,"$2,000",2008
"Hinojosa, Ruben (D-TX)",House,"$2,000",2008
"Inouye, Daniel K (D-HI)",Senate,"$2,000",2008
"Larsen, Rick (D-WA)",House,"$2,000",2008
"Leahy, Patrick (D-VT)",Senate,"$2,000",2008
"Meek, Kendrick B (D-FL)",House,"$2,000",2008
"Meeks, Gregory W (D-NY)",House,"$2,000",2008
"Ortiz, Solomon P (D-TX)",House,"$2,000",2008
"Rodriguez, Ciro D (D-TX)",House,"$2,000",2008
"Solis, Hilda L (D-CA)",House,"$2,000",2008
"Tanner, John (D-TN)",House,"$2,000",2008
"Thompson, Mike (D-CA)",House,"$2,000",2008
"Watt, Melvin L (D-NC)",House,"$2,000",2008
"Watts, Mikal (D-TX)",Senate,"$2,000",2008
"Wynn, Albert R (D-MD)",House,"$2,000",2008
"Boehner, John (R-OH)",House,"$1,500",2008
"Olson, Pete (R-TX)",House,"$1,500",2008
"Payne, Donald M (D-NJ)",House,"$1,500",2008
"Reyes, Silvestre (D-TX)",House,"$1,500",2008
"Barr, Bob (L)",Pres,"$1,270",2008
"Baucus, Max (D-MT)",Senate,"$1,000",2008
"Berman, Howard L (D-CA)",House,"$1,000",2008
"Deal, Nathan (R-GA)",House,"$1,000",2008
"Diaz-Balart, Lincoln (R-FL)",House,"$1,000",2008
"Foxx, Virginia (R-NC)",House,"$1,000",2008
"Green, Al (D-TX)",House,"$1,000",2008
"Landrieu, Mary L (D-LA)",Senate,"$1,000",2008
"Miller, Brad (D-NC)",House,"$1,000",2008
"Putnam, Adam H (R-FL)",House,"$1,000",2008
"Reid, Harry (D-NV)",Senate,"$1,000",2008
"Sununu, John E (R-NH)",Senate,"$1,000",2008
"Richardson, Bill (D)",Pres,$700,2008
"Andal, Dean F (R-CA)",House,$500,2008
"Footlik, Jay K (D-IL)",House,$500,2008
"Goodlatte, Bob (R-VA)",House,$500,2008
"Adler, John H (D-NJ)",House,$400,2008
"McNerney, Jerry (D-CA)",House,$300,2008
"Burgess, Michael (R-TX)",House,$250,2008
"Doherty, Larry Joe (D-TX)",House,$250,2008
"Mack, Connie (R-FL)",House,$250,2008
"Oropeza, Jenny (D-CA)",House,$250,2008
"Stivers, Steve (R-OH)",House,$250,2008
"Tinklenberg, Elwyn (D-MN)",House,$250,2008
"Van Hollen, Chris (D-MD)",House,$250,2008
"Donovan, John Gerard (R-TN)",House,$200,2008
"Carter, John (R-TX)",House,"$17,000",2010
"McCaul, Michael (R-TX)",House,"$16,000",2010
"Cantor, Eric (R-VA)",House,"$12,250",2010
"Granger, Kay (R-TX)",House,"$11,600",2010
"Smith, Lamar (R-TX)",House,"$10,000",2010
"Portman, Rob (R-OH)",Senate,"$9,600",2010
"Thune, John (R-SD)",Senate,"$9,600",2010
"Clarke, Yvette D (D-NY)",House,"$9,000",2010
"Edwards, Chet (D-TX)",House,"$8,800",2010
"Reid, Harry (D-NV)",Senate,"$7,500",2010
"Thompson, Bennie G (D-MS)",House,"$7,500",2010
"Hensarling, Jeb (R-TX)",House,"$7,100",2010
"Cooper, Jim (D-TN)",House,"$6,000",2010
"Meek, Kendrick B (D-FL)",House,"$5,900",2010
"Brown, Scott (R-MA)",Senate,"$5,550",2010
"Chabot, Steve (R-OH)",House,"$5,500",2010
"Crawford, Rick (R-AR)",House,"$5,500",2010
"Griffin, Tim (R-AR)",House,"$5,500",2010
"Heck, Joe (R-NV)",House,"$5,500",2010
"Hurt, Robert (R-VA)",House,"$5,500",2010
"Kelly, Mike (R-PA)",House,"$5,500",2010
"Rothfus, Keith J (R-PA)",House,"$5,500",2010
"Doggett, Lloyd (D-TX)",House,"$5,250",2010
"Becerra, Xavier (D-CA)",House,"$5,000",2010
"Burgess, Michael (R-TX)",House,"$5,000",2010
"Dold, Bob (R-IL)",House,"$5,000",2010
"Mulvaney, Mick (R-SC)",House,"$5,000",2010
"Roby, Martha (R-AL)",House,"$5,000",2010
"Olson, Pete (R-TX)",House,"$4,000",2010
"Barela, Jon (R-NM)",House,"$3,500",2010
"Berg, Rick (R-ND)",House,"$3,500",2010
"Bucshon, Larry (R-IN)",House,"$3,500",2010
"Burr, Richard (R-NC)",Senate,"$3,500",2010
"Gordon, Bart (D-TN)",House,"$3,500",2010
"Harris, Andy (R-MD)",House,"$3,500",2010
"Labrador, Raul (R-ID)",House,"$3,500",2010
"McKinley, David (R-WV)",House,"$3,500",2010
"Meehan, Patrick (R-PA)",House,"$3,500",2010
"Pearce, Steve (R-NM)",House,"$3,500",2010
"Stivers, Steve (R-OH)",House,"$3,500",2010
"Young, Todd (R-IN)",House,"$3,500",2010
"Zaun, Brad (R-IA)",House,"$3,500",2010
"Boxer, Barbara (D-CA)",Senate,"$3,000",2010
"Rigell, Scott (R-VA)",House,"$3,000",2010
"White, Bill (D-TX)",Senate,"$2,550",2010
"Larsen, Rick (D-WA)",House,"$2,500",2010
"Lujan, Ben R (D-NM)",House,"$2,500",2010
"Richardson, Laura (D-CA)",House,"$2,500",2010
"Barton, Joe (R-TX)",House,"$2,400",2010
"Fiorina, Carly (R-CA)",Senate,"$2,400",2010
"Hoeven, John (R-ND)",Senate,"$2,400",2010
"Johnson, Sam (R-TX)",House,"$2,400",2010
"McCain, John (R-AZ)",Senate,"$2,400",2010
"Thornberry, Mac (R-TX)",House,"$2,400",2010
"Johnson, Eddie Bernice (D-TX)",House,"$2,300",2010
"Alexander, Lamar (R-TN)",Senate,"$2,000",2010
"Berman, Howard L (D-CA)",House,"$2,000",2010
"Blackburn, Marsha (R-TN)",House,"$2,000",2010
"Boucher, Rick (D-VA)",House,"$2,000",2010
"Cornyn, John (R-TX)",Senate,"$2,000",2010
"Feinstein, Dianne (D-CA)",Senate,"$2,000",2010
"Frank, Barney (D-MA)",House,"$2,000",2010
"Hagan, Kay R (D-NC)",Senate,"$2,000",2010
"Inslee, Jay R (D-WA)",House,"$2,000",2010
"McConnell, Mitch (R-KY)",Senate,"$2,000",2010
"Miller, Joe (R-AK)",Senate,"$2,000",2010
"Pence, Mike (R-IN)",House,"$2,000",2010
"Rodriguez, Ciro D (D-TX)",House,"$2,000",2010
"Sessions, Pete (R-TX)",House,"$2,000",2010
"Petronis, Joseph Richard III (R-TX)",House,"$1,500",2010
"Rangel, Charles B (D-NY)",House,"$1,500",2010
"Leahy, Patrick (D-VT)",Senate,"$1,200",2010
"Bennett, Robert F (R-UT)",Senate,"$1,000",2010
"Diaz-Balart, Mario (R-FL)",House,"$1,000",2010
"Giffords, Gabrielle (D-AZ)",House,"$1,000",2010
"Gonzalez, Charlie A (D-TX)",House,"$1,000",2010
"Green, Gene (D-TX)",House,"$1,000",2010
"Meeks, Gregory W (D-NY)",House,"$1,000",2010
"Murray, Patty (D-WA)",Senate,"$1,000",2010
"Pompeo, Mike (R-KS)",House,"$1,000",2010
"Reyes, Silvestre (D-TX)",House,"$1,000",2010
"Schumer, Charles E (D-NY)",Senate,"$1,000",2010
"Warner, Mark (D-VA)",Senate,"$1,000",2010
"Giannoulias, Alexander (D-IL)",Senate,$750,2010
"Perry, Jeff (R-MA)",House,$750,2010
"Debicella, Dan (R-CT)",House,$500,2010
"Franken, Al (D-MN)",Senate,$500,2010
"Goodlatte, Bob (R-VA)",House,$500,2010
"West, Allen (R-FL)",House,$500,2010
"Boehner, John (R-OH)",House,$320,2010
"Angle, Sharron (R-NV)",Senate,$250,2010
"Beutler, Jaime Herrera (R-WA)",House,$250,2010
"Johnson, Ron (R-WI)",Senate,$250,2010
"Krikorian, David (D-OH)",House,$250,2010
"Rossi, Dino (R-WA)",Senate,$250,2010
"Schiff, Peter (R-CT)",Senate,$250,2010
"Torsella, Joseph M (D-PA)",Senate,$250,2010
"Rogers, Hal (R-KY)",House,"$-2,000",2010
"Obama, Barack (D)",Pres,"$127,289",2012
"Romney, Mitt (R)",Pres,"$50,933",2012
"Carter, John (R-TX)",House,"$22,000",2012
"McCaul, Michael (R-TX)",House,"$18,000",2012
"Hatch, Orrin G (R-UT)",Senate,"$15,000",2012
"Smith, Lamar (R-TX)",House,"$12,000",2012
"Paul, Ron (R-TX)",House,"$10,520",2012
"Thornberry, Mac (R-TX)",House,"$10,500",2012
"Clarke, Yvette D (D-NY)",House,"$10,000",2012
"Cooper, Jim (D-TN)",House,"$10,000",2012
"Meeks, Gregory W (D-NY)",House,"$10,000",2012
"Reyes, Silvestre (D-TX)",House,"$10,000",2012
"Clyburn, James E (D-SC)",House,"$7,500",2012
"Boehner, John (R-OH)",House,"$7,000",2012
"Chen, Jay (D-CA)",House,"$6,850",2012
"Lankford, James (R-OK)",House,"$6,000",2012
"Leppert, Thomas C (R-TX)",Senate,"$6,000",2012
"Bruning, Jon (R-NE)",Senate,"$5,000",2012
"Goodlatte, Bob (R-VA)",House,"$5,000",2012
"Graves, Sam (R-MO)",House,"$5,000",2012
"Landrieu, Mary L (D-LA)",Senate,"$5,000",2012
"Lujan, Ben R (D-NM)",House,"$5,000",2012
"Ruppersberger, Dutch (D-MD)",House,"$5,000",2012
"Brown, Scott (R-MA)",Senate,"$4,600",2012
"Diaz-Balart, Mario (R-FL)",House,"$4,000",2012
"Olson, Pete (R-TX)",House,"$4,000",2012
"Warren, Elizabeth (D-MA)",Senate,"$3,950",2012
"Adams, Sandy (R-FL)",House,"$3,500",2012
"Doggett, Lloyd (D-TX)",House,"$3,500",2012
