Recipient,Office,Contributions(Total),Cycle
"Ayotte, Kelly (R-NH)",Senate,"$3,000",2012
"Blackburn, Marsha (R-TN)",House,"$3,000",2012
"Capps, Lois (D-CA)",House,"$3,000",2012
"Goodlatte, Bob (R-VA)",House,"$3,000",2012
"Hernandez, Jose M (D-CA)",House,"$3,000",2012
"Matheson, Jim (D-UT)",House,"$3,000",2012
"Pryor, Mark (D-AR)",Senate,"$3,000",2012
"Roskam, Peter (R-IL)",House,"$3,000",2012
"Speier, Jackie (D-CA)",House,"$3,000",2012
"Barrasso, John A (R-WY)",Senate,"$2,500",2012
"Baucus, Max (D-MT)",Senate,"$2,500",2012
"Begich, Mark (D-AK)",Senate,"$2,500",2012
"Blumenthal, Richard (D-CT)",Senate,"$2,500",2012
"Blunt, Roy (R-MO)",Senate,"$2,500",2012
"Boozman, John (R-AR)",Senate,"$2,500",2012
"Burner, Darcy (D-WA)",House,"$2,500",2012
"Burr, Richard (R-NC)",Senate,"$2,500",2012
"Coons, Chris (D-DE)",Senate,"$2,500",2012
"DeMint, Jim (R-SC)",Senate,"$2,500",2012
"Durbin, Dick (D-IL)",Senate,"$2,500",2012
"Grassley, Chuck (R-IA)",Senate,"$2,500",2012
"Heller, Dean (R-NV)",Senate,"$2,500",2012
"Isakson, Johnny (R-GA)",Senate,"$2,500",2012
"Issa, Darrell (R-CA)",House,"$2,500",2012
"Lee, Mike (R-UT)",Senate,"$2,500",2012
"Lofgren, Zoe (D-CA)",House,"$2,500",2012
"Menendez, Robert (D-NJ)",Senate,"$2,500",2012
"Murray, Patty (D-WA)",Senate,"$2,500",2012
"Reid, Harry (D-NV)",Senate,"$2,500",2012
"Rubio, Marco (R-FL)",Senate,"$2,500",2012
"Terry, Lee (R-NE)",House,"$2,500",2012
"Thune, John (R-SD)",Senate,"$2,500",2012
"Tiberi, Pat (R-OH)",House,"$2,500",2012
"Toomey, Pat (R-PA)",Senate,"$2,500",2012
"Warner, Mark (D-VA)",Senate,"$2,500",2012
"Whitehouse, Sheldon (D-RI)",Senate,"$2,500",2012
"Wyden, Ron (D-OR)",Senate,"$2,500",2012
"Bass, Charles (R-NH)",House,"$2,000",2012
"Becerra, Xavier (D-CA)",House,"$2,000",2012
"Brown, Scott (R-MA)",Senate,"$2,000",2012
"Butterfield, G K (D-NC)",House,"$2,000",2012
"Chu, Judy (D-CA)",House,"$2,000",2012
"Cleaver, Emanuel (D-MO)",House,"$2,000",2012
"Esty, Elizabeth (D-CT)",House,"$2,000",2012
"King, Angus (I-ME)",Senate,"$2,000",2012
"Lungren, Dan (R-CA)",House,"$2,000",2012
"Rodgers, Cathy McMorris (R-WA)",House,"$2,000",2012
"Rogers, Mike (R-MI)",House,"$2,000",2012
"Scalise, Steve (R-LA)",House,"$2,000",2012
"Shimkus, John M (R-IL)",House,"$2,000",2012
"Watt, Melvin L (D-NC)",House,"$2,000",2012
"Whitfield, Ed (R-KY)",House,"$2,000",2012
"Chaffetz, Jason (R-UT)",House,"$1,500",2012
"Crowley, Joseph (D-NY)",House,"$1,500",2012
"Latta, Robert E (R-OH)",House,"$1,500",2012
"McHenry, Patrick (R-NC)",House,"$1,500",2012
"Neal, Richard E (D-MA)",House,"$1,500",2012
"Sensenbrenner, F James Jr (R-WI)",House,"$1,500",2012
"Fischer, Deb (R-NE)",Senate,"$1,250",2012
"Bilbray, Brian P (R-CA)",House,"$1,000",2012
"DeGette, Diana (D-CO)",House,"$1,000",2012
"Diaz-Balart, Mario (R-FL)",House,"$1,000",2012
"Dingell, John D (D-MI)",House,"$1,000",2012
"Engel, Eliot L (D-NY)",House,"$1,000",2012
"Gardner, Cory (R-CO)",House,"$1,000",2012
"Gingrey, Phil (R-GA)",House,"$1,000",2012
"Green, Gene (D-TX)",House,"$1,000",2012
"Griffith, Morgan (R-VA)",House,"$1,000",2012
"Guthrie, Brett (R-KY)",House,"$1,000",2012
"Harper, Gregg (R-MS)",House,"$1,000",2012
"Kinzinger, Adam (R-IL)",House,"$1,000",2012
"Lance, Leonard (R-NJ)",House,"$1,000",2012
"Lingle, Linda (R-HI)",Senate,"$1,000",2012
"Lynch, Courtney (D-VA)",Senate,"$1,000",2012
"Maloney, Carolyn B (D-NY)",House,"$1,000",2012
"Mandel, Josh (R-OH)",Senate,"$1,000",2012
"Moran, Jerry (R-KS)",Senate,"$1,000",2012
"Olson, Pete (R-TX)",House,"$1,000",2012
"Pallone, Frank Jr (D-NJ)",House,"$1,000",2012
"Pompeo, Mike (R-KS)",House,"$1,000",2012
"Portman, Rob (R-OH)",Senate,"$1,000",2012
"Rogers, Lee C (D-CA)",House,"$1,000",2012
"Sanchez, Linda (D-CA)",House,"$1,000",2012
"Stearns, Cliff (R-FL)",House,"$1,000",2012
"Sullivan, John (R-OK)",House,"$1,000",2012
"Tester, Jon (D-MT)",Senate,"$1,000",2012
"Velazquez, Nydia M (D-NY)",House,"$1,000",2012
"Ruiz, Raul (D-CA)",House,$750,2012
"Warren, Elizabeth (D-MA)",Senate,$750,2012
"Castro, Joaquin (D-TX)",House,$500,2012
"Chen, Jay (D-CA)",House,$500,2012
"Hasner, Adam (R-FL)",House,$500,2012
"Khanna, Ro (D-CA)",House,$500,2012
"Kilmer, Derek (D-WA)",House,$500,2012
"Roybal-Allard, Lucille (D-CA)",House,$500,2012
"Thompson, Tommy G (R-WI)",Senate,$500,2012
"Baca, Joe (D-CA)",House,$250,2012
"Cherny, Andrei (D-AZ)",House,$250,2012
"Cotton, Tom (R-AR)",House,$250,2012
"Williams, Michael J (D-CT)",House,$250,2012
"Booker, Cory (D-NJ)",Senate,"$42,000",2014
"Khanna, Ro (D-CA)",House,"$23,200",2014
"Eldridge, Sean (D-NY)",House,"$20,600",2014
"Boehner, John (R-OH)",House,"$20,200",2014
"Pelosi, Nancy (D-CA)",House,"$18,300",2014
"Eshoo, Anna (D-CA)",House,"$17,800",2014
"Goodlatte, Bob (R-VA)",House,"$15,500",2014
"Hoyer, Steny H (D-MD)",House,"$14,850",2014
"Gillespie, Ed (R-VA)",Senate,"$12,400",2014
"Lofgren, Zoe (D-CA)",House,"$12,100",2014
"Upton, Fred (R-MI)",House,"$12,000",2014
"Warner, Mark (D-VA)",Senate,"$11,350",2014
"Sullivan, Dan (R-AK)",Senate,"$10,400",2014
"McConnell, Mitch (R-KY)",Senate,"$10,200",2014
"McCarthy, Kevin (R-CA)",House,"$10,000",2014
"Scalise, Steve (R-LA)",House,"$10,000",2014
"Terry, Lee (R-NE)",House,"$10,000",2014
"Udall, Mark (D-CO)",Senate,"$10,000",2014
"Stefanik, Elise (R-NY)",House,"$9,450",2014
"Hatch, Orrin G (R-UT)",Senate,"$9,200",2014
"Cotton, Tom (R-AR)",House,"$8,050",2014
"Begich, Mark (D-AK)",Senate,"$8,000",2014
"Pryor, Mark (D-AR)",Senate,"$8,000",2014
"Rubio, Marco (R-FL)",Senate,"$7,740",2014
"Ryan, Paul (R-WI)",House,"$7,600",2014
"Walden, Greg (R-OR)",House,"$7,500",2014
"Hagan, Kay R (D-NC)",Senate,"$7,100",2014
"Schumer, Charles E (D-NY)",Senate,"$6,200",2014
"Blumenthal, Richard (D-CT)",Senate,"$6,000",2014
"Pompeo, Mike (R-KS)",House,"$6,000",2014
"Crowley, Joseph (D-NY)",House,"$5,500",2014
"Becerra, Xavier (D-CA)",House,"$5,000",2014
"Cantor, Eric (R-VA)",House,"$5,000",2014
"Coons, Chris (D-DE)",Senate,"$5,000",2014
"Cornyn, John (R-TX)",Senate,"$5,000",2014
"Flake, Jeff (R-AZ)",Senate,"$5,000",2014
"McCaskill, Claire (D-MO)",Senate,"$5,000",2014
"Scott, Tim (R-SC)",Senate,"$5,000",2014
"Gutierrez, Luis V (D-IL)",House,"$4,600",2014
"Ayotte, Kelly (R-NH)",Senate,"$4,500",2014
"Blackburn, Marsha (R-TN)",House,"$4,500",2014
"Gardner, Cory (R-CO)",House,"$4,100",2014
"Barrow, John (D-GA)",House,"$4,000",2014
"DeGette, Diana (D-CO)",House,"$4,000",2014
"Shimkus, John M (R-IL)",House,"$4,000",2014
"Shaheen, Jeanne (D-NH)",Senate,"$3,600",2014
"Collins, Susan M (R-ME)",Senate,"$3,500",2014
"Gillibrand, Kirsten (D-NY)",Senate,"$3,500",2014
"Graham, Lindsey (R-SC)",Senate,"$3,500",2014
"Guthrie, Brett (R-KY)",House,"$3,500",2014
"Pallone, Frank Jr (D-NJ)",House,"$3,500",2014
"Paul, Rand (R-KY)",Senate,"$3,500",2014
"Thune, John (R-SD)",Senate,"$3,500",2014
"Toomey, Pat (R-PA)",Senate,"$3,500",2014
"Heller, Dean (R-NV)",Senate,"$3,000",2014
"Kind, Ron (D-WI)",House,"$3,000",2014
"Kinzinger, Adam (R-IL)",House,"$3,000",2014
"Neal, Richard E (D-MA)",House,"$3,000",2014
"Roskam, Peter (R-IL)",House,"$3,000",2014
"Sanchez, Linda (D-CA)",House,"$3,000",2014
"Franken, Al (D-MN)",Senate,"$2,750",2014
"Amash, Justin (R-MI)",House,"$2,600",2014
"Cheney, Liz (R-WY)",Senate,"$2,600",2014
"Reid, Harry (D-NV)",Senate,"$2,600",2014
"Rogers, Lee C (D-CA)",House,"$2,600",2014
"Alexander, Lamar (R-TN)",Senate,"$2,500",2014
"Coats, Dan (R-IN)",Senate,"$2,500",2014
"Crapo, Mike (R-ID)",Senate,"$2,500",2014
"Feinstein, Dianne (D-CA)",Senate,"$2,500",2014
"Fischer, Deb (R-NE)",Senate,"$2,500",2014
"Heitkamp, Heidi (D-ND)",Senate,"$2,500",2014
"Hoeven, John (R-ND)",Senate,"$2,500",2014
"Kaine, Tim (D-VA)",Senate,"$2,500",2014
"Klobuchar, Amy (D-MN)",Senate,"$2,500",2014
"Leahy, Patrick (D-VT)",Senate,"$2,500",2014
"Lee, Mike (R-UT)",Senate,"$2,500",2014
"McCaul, Michael (R-TX)",House,"$2,500",2014
"Merkley, Jeff (D-OR)",Senate,"$2,500",2014
"Moran, Jerry (R-KS)",Senate,"$2,500",2014
"Nelson, Bill (D-FL)",Senate,"$2,500",2014
"Portman, Rob (R-OH)",Senate,"$2,500",2014
"Schatz, Brian (D-HI)",Senate,"$2,500",2014
"Swalwell, Eric (D-CA)",House,"$2,500",2014
"Welch, Peter (D-VT)",House,"$2,500",2014
"Capps, Lois (D-CA)",House,"$2,250",2014
"Esty, Elizabeth (D-CT)",House,"$2,250",2014
"Burr, Richard (R-NC)",Senate,"$2,000",2014
"Chu, Judy (D-CA)",House,"$2,000",2014
"Graham, Gwen (D-FL)",House,"$2,000",2014
"Lujan, Ben R (D-NM)",House,"$2,000",2014
"Matheson, Jim (D-UT)",House,"$2,000",2014
"Matsui, Doris O (D-CA)",House,"$2,000",2014
"Murray, Patty (D-WA)",Senate,"$2,000",2014
"Nadler, Jerrold (D-NY)",House,"$2,000",2014
"Rogers, Mike (R-MI)",House,"$2,000",2014
"Ruiz, Raul (D-CA)",House,"$2,000",2014
"Speier, Jackie (D-CA)",House,"$2,000",2014
"Stamper, Jay (D-SC)",Senate,"$2,000",2014
"Yarmuth, John A (D-KY)",House,"$2,000",2014
"Castro, Joaquin (D-TX)",House,"$1,500",2014
"Issa, Darrell (R-CA)",House,"$1,500",2014
"Johnson, Bill (R-OH)",House,"$1,500",2014
"Comstock, Barbara (R-VA)",House,"$1,450",2014
"Corbett, Ellen (D-CA)",House,"$1,250",2014
"DelBene, Suzan (D-WA)",House,"$1,250",2014
"Jeffries, Hakeem (D-NY)",House,"$1,200",2014
"Troiano, Nicholas Robert (I-PA)",House,"$1,174",2014
"Barrasso, John A (R-WY)",Senate,"$1,000",2014
"Bennet, Michael F (D-CO)",Senate,"$1,000",2014
"Bishop, Timothy H (D-NY)",House,"$1,000",2014
"Boxer, Barbara (D-CA)",Senate,"$1,000",2014
"Cardenas, Tony (D-CA)",House,"$1,000",2014
"Cassidy, Bill (R-LA)",House,"$1,000",2014
"Chaffetz, Jason (R-UT)",House,"$1,000",2014
"Clyburn, James E (D-SC)",House,"$1,000",2014
"Daines, Steven (R-MT)",House,"$1,000",2014
"Ellmers, Renee (R-NC)",House,"$1,000",2014
"Gingrey, Phil (R-GA)",House,"$1,000",2014
"Grassley, Chuck (R-IA)",Senate,"$1,000",2014
"Johnson, Ron (R-WI)",Senate,"$1,000",2014
"Land, Terri Lynn (R-MI)",Senate,"$1,000",2014
"Long, Billy (R-MO)",House,"$1,000",2014
"McFadden, Mike (R-MN)",Senate,"$1,000",2014
"McHenry, Patrick (R-NC)",House,"$1,000",2014
"McNerney, Jerry (D-CA)",House,"$1,000",2014
"Murphy, Tim (R-PA)",House,"$1,000",2014
"Nunes, Devin (R-CA)",House,"$1,000",2014
"Olson, Pete (R-TX)",House,"$1,000",2014
"Reed, Tom (R-NY)",House,"$1,000",2014
"Renteria, Amanda (D-CA)",House,"$1,000",2014
"Roberts, Pat (R-KS)",Senate,"$1,000",2014
"Rodgers, Cathy McMorris (R-WA)",House,"$1,000",2014
"Ruppersberger, Dutch (D-MD)",House,"$1,000",2014
"Rush, Bobby L (D-IL)",House,"$1,000",2014
"Sasse, Ben (R-NE)",Senate,"$1,000",2014
"Thompson, Mike (D-CA)",House,"$1,000",2014
"Tiberi, Pat (R-OH)",House,"$1,000",2014
"Trivedi, Manan (D-PA)",House,"$1,000",2014
"Wyden, Ron (D-OR)",Senate,"$1,000",2014
"Zeldin, Lee (R-NY)",House,"$1,000",2014
"Honda, Mike (D-CA)",House,$600,2014
"Bera, Ami (D-CA)",House,$500,2014
"Griffin, Taylor (R-NC)",House,$500,2014
"Himes, Jim (D-CT)",House,$500,2014
"Kilmer, Derek (D-WA)",House,$500,2014
"Marino, Tom (R-PA)",House,$500,2014
"Miller, George (D-CA)",House,$500,2014
"Schiff, Adam (D-CA)",House,$500,2014
"Simpson, Mike (R-ID)",House,$500,2014
"Brownley, Julia (D-CA)",House,$250,2014
"Bustos, Cheri (D-IL)",House,$250,2014
"Kirkpatrick, Ann (D-AZ)",House,$250,2014
"Kohn, Erin Bilbray (D-NV)",House,$250,2014
"Kuster, Ann (D-NH)",House,$250,2014
"Romney, Mitt (R)",Pres,$250,2014
"Sinema, Kyrsten (D-AZ)",House,$250,2014
"Tierney, John F (D-MA)",House,$250,2014
"Walsh, John (D-MT)",Senate,$250,2014
"Clinton, Hillary (D)",Pres,"$480,466",2016
"Schumer, Charles E (D-NY)",Senate,"$38,900",2016
"Sanders, Bernie (D-VT)",Senate,"$37,592",2016
"Harris, Kamala D (D-CA)",Senate,"$28,275",2016
"Bennet, Michael F (D-CO)",Senate,"$25,200",2016
"Rubio, Marco (R-FL)",Senate,"$22,955",2016
"Eshoo, Anna (D-CA)",House,"$18,100",2016
"Lofgren, Zoe (D-CA)",House,"$18,100",2016
"Pelosi, Nancy (D-CA)",House,"$16,450",2016
"Goodlatte, Bob (R-VA)",House,"$15,400",2016
"Blunt, Roy (R-MO)",Senate,"$14,100",2016
"Leahy, Patrick (D-VT)",Senate,"$13,900",2016
"Gottheimer, Josh (D-NJ)",House,"$13,806",2016
"Khanna, Ro (D-CA)",House,"$13,750",2016
"Paul, Rand (R-KY)",Senate,"$13,150",2016
"Wyden, Ron (D-OR)",Senate,"$11,900",2016
"Swalwell, Eric (D-CA)",House,"$11,850",2016
"Lee, Mike (R-UT)",Senate,"$11,000",2016
"Hoyer, Steny H (D-MD)",House,"$10,250",2016
"McCarthy, Kevin (R-CA)",House,"$10,000",2016
"Schatz, Brian (D-HI)",Senate,"$10,000",2016
"Ryan, Paul (R-WI)",House,"$8,750",2016
"Klobuchar, Amy (D-MN)",Senate,"$8,200",2016
"Shimkus, John M (R-IL)",House,"$8,000",2016
"Ayotte, Kelly (R-NH)",Senate,"$7,950",2016
"Hurd, Will (R-TX)",House,"$7,700",2016
"Burr, Richard (R-NC)",Senate,"$7,500",2016
"Sanchez, Linda (D-CA)",House,"$7,450",2016
"Blumenthal, Richard (D-CT)",Senate,"$7,200",2016
"Scalise, Steve (R-LA)",House,"$7,000",2016
"Walden, Greg (R-OR)",House,"$7,000",2016
"Murray, Patty (D-WA)",Senate,"$6,750",2016
"Portman, Rob (R-OH)",Senate,"$6,500",2016
"Bush, Jeb (R)",Pres,"$6,175",2016
"Barrasso, John A (R-WY)",Senate,"$6,000",2016
"Kaine, Tim (D-VA)",Senate,"$6,000",2016
"McHenry, Patrick (R-NC)",House,"$6,000",2016
"Van Hollen, Chris (D-MD)",House,"$5,700",2016
"Paulsen, Erik (R-MN)",House,"$5,500",2016
"Cheney, Liz (R-WY)",House,"$5,400",2016
"Jayapal, Pramila (D-WA)",House,"$5,400",2016
"Stefanik, Elise (R-NY)",House,"$5,400",2016
"Burgess, Michael (R-TX)",House,"$5,000",2016
"Cornyn, John (R-TX)",Senate,"$5,000",2016
"Crowley, Joseph (D-NY)",House,"$5,000",2016
"Fischer, Deb (R-NE)",Senate,"$5,000",2016
"Heinrich, Martin (D-NM)",Senate,"$5,000",2016
"Hoeven, John (R-ND)",Senate,"$5,000",2016
"Issa, Darrell (R-CA)",House,"$5,000",2016
"Johnson, Ron (R-WI)",Senate,"$5,000",2016
"McConnell, Mitch (R-KY)",Senate,"$5,000",2016
"Moran, Jerry (R-KS)",Senate,"$5,000",2016
"Murphy, Christopher S (D-CT)",Senate,"$5,000",2016
"Nelson, Bill (D-FL)",Senate,"$5,000",2016
"Nunes, Devin (R-CA)",House,"$5,000",2016
"Peters, Gary (D-MI)",Senate,"$5,000",2016
"Scott, Tim (R-SC)",Senate,"$5,000",2016
"Tester, Jon (D-MT)",Senate,"$5,000",2016
"Thune, John (R-SD)",Senate,"$5,000",2016
"Tillis, Thom (R-NC)",Senate,"$5,000",2016
"Toomey, Pat (R-PA)",Senate,"$5,000",2016
"Kander, Jason (D-MO)",Senate,"$4,980",2016
"Trump, Donald (R)",Pres,"$4,815",2016
"Butterfield, G K (D-NC)",House,"$4,500",2016
"Kind, Ron (D-WI)",House,"$4,500",2016
"Walters, Mimi (R-CA)",House,"$4,500",2016
"Masto, Catherine Cortez (D-NV)",Senate,"$4,278",2016
"Hassan, Maggie (D-NH)",Senate,"$4,058",2016
"Blumenauer, Earl (D-OR)",House,"$4,000",2016
"Clyburn, James E (D-SC)",House,"$4,000",2016
"DeGette, Diana (D-CO)",House,"$4,000",2016
"DelBene, Suzan (D-WA)",House,"$4,000",2016
"Gardner, Cory (R-CO)",Senate,"$4,000",2016
"Grassley, Chuck (R-IA)",Senate,"$4,000",2016
"Hatch, Orrin G (R-UT)",Senate,"$4,000",2016
"Matsui, Doris O (D-CA)",House,"$4,000",2016
"McCain, John (R-AZ)",Senate,"$4,000",2016
"Neal, Richard E (D-MA)",House,"$4,000",2016
"Olson, Pete (R-TX)",House,"$4,000",2016
"Speier, Jackie (D-CA)",House,"$4,000",2016
"Tiberi, Pat (R-OH)",House,"$4,000",2016
"Welch, Peter (D-VT)",House,"$4,000",2016
"Pompeo, Mike (R-KS)",House,"$3,750",2016
"Daines, Steven (R-MT)",Senate,"$3,500",2016
"Nadler, Jerrold (D-NY)",House,"$3,500",2016
"Reed, Tom (R-NY)",House,"$3,500",2016
"Roskam, Peter (R-IL)",House,"$3,500",2016
"Johnson, Gary (L)",Pres,"$3,300",2016
"Ross, Deborah (D-NC)",Senate,"$3,200",2016
"Bass, Karen (D-CA)",House,"$3,000",2016
"Becerra, Xavier (D-CA)",House,"$3,000",2016
"Blackburn, Marsha (R-TN)",House,"$3,000",2016
"Clarke, Yvette D (D-NY)",House,"$3,000",2016
"Dold, Bob (R-IL)",House,"$3,000",2016
"Guthrie, Brett (R-KY)",House,"$3,000",2016
"Jeffries, Hakeem (D-NY)",House,"$3,000",2016
"Kelly, Mike (R-PA)",House,"$3,000",2016
"Kennedy, Joe III (D-MA)",House,"$3,000",2016
"Kinzinger, Adam (R-IL)",House,"$3,000",2016
"Lujan, Ben R (D-NM)",House,"$3,000",2016
"Schiff, Adam (D-CA)",House,"$3,000",2016
"Graham, Gwen (D-FL)",House,"$2,950",2016
"Marshall, Roger (R-KS)",House,"$2,755",2016
"Obama, Barack (D)",Pres,"$2,750",2016
"Strickland, Ted (D-OH)",Senate,"$2,710",2016
"Barve, Kumar P (D-MD)",House,"$2,700",2016
"Kasich, John (R)",Pres,"$2,700",2016
"Bishop, Mike (R-MI)",House,"$2,500",2016
"Brady, Kevin (R-TX)",House,"$2,500",2016
"Carper, Tom (D-DE)",Senate,"$2,500",2016
"Coons, Chris (D-DE)",Senate,"$2,500",2016
"Ernst, Joni (R-IA)",Senate,"$2,500",2016
"Flake, Jeff (R-AZ)",Senate,"$2,500",2016
"Franken, Al (D-MN)",Senate,"$2,500",2016
"Heller, Dean (R-NV)",Senate,"$2,500",2016
"Hudson, Richard (R-NC)",House,"$2,500",2016
"King, Angus (I-ME)",Senate,"$2,500",2016
"Murkowski, Lisa (R-AK)",Senate,"$2,500",2016
"Sasse, Ben (R-NE)",Senate,"$2,500",2016
"Stein, Jill (3)",Pres,"$2,500",2016
"Wicker, Roger (R-MS)",Senate,"$2,500",2016
"McGinty, Katie (D-PA)",Senate,"$2,402",2016
"Campbell, Foster (D-LA)",Senate,"$2,350",2016
"Yandik, Will (D-NY)",House,"$2,300",2016
"Feingold, Russ (D-WI)",Senate,"$2,231",2016
"Boustany, Charles Jr (R-LA)",House,"$2,000",2016
"Brooks, Susan (R-IN)",House,"$2,000",2016
"Bucshon, Larry (R-IN)",House,"$2,000",2016
"Cardenas, Tony (D-CA)",House,"$2,000",2016
"Conyers, John Jr (D-MI)",House,"$2,000",2016
"Griffith, Morgan (R-VA)",House,"$2,000",2016
"Himes, Jim (D-CT)",House,"$2,000",2016
"Long, Billy (R-MO)",House,"$2,000",2016
"Richmond, Cedric (D-LA)",House,"$2,000",2016
"Rush, Bobby L (D-IL)",House,"$2,000",2016
"Schrader, Kurt (D-OR)",House,"$2,000",2016
"Thompson, Mike (D-CA)",House,"$2,000",2016
"Warner, Mark (D-VA)",Senate,"$2,000",2016
"Whitehouse, Sheldon (D-RI)",Senate,"$2,000",2016
"Yarmuth, John A (D-KY)",House,"$2,000",2016
"Collins, Chris (R-NY)",House,"$1,500",2016
"Johnson, Bill (R-OH)",House,"$1,500",2016
"Peters, Scott (D-CA)",House,"$1,500",2016
"Rodgers, Cathy McMorris (R-WA)",House,"$1,500",2016
"Sittenfeld, P G (D-OH)",Senate,"$1,500",2016
"Young, David (R-IA)",House,"$1,500",2016
"Brownley, Julia (D-CA)",House,"$1,300",2016
"Kuster, Ann (D-NH)",House,"$1,250",2016
"Walkinshaw, Brady (D-WA)",House,"$1,200",2016
"Murphy, Patrick (D-FL)",House,"$1,025",2016
"Bilirakis, Gus (R-FL)",House,"$1,000",2016
"Boozman, John (R-AR)",Senate,"$1,000",2016
"Capito, Shelley Moore (R-WV)",Senate,"$1,000",2016
"Carter, Buddy (R-GA)",House,"$1,000",2016
"Casey, Bob (D-PA)",Senate,"$1,000",2016
"Chu, Judy (D-CA)",House,"$1,000",2016
"Cicilline, David (D-RI)",House,"$1,000",2016
"Cotton, Tom (R-AR)",Senate,"$1,000",2016
"Cramer, Kevin (R-ND)",House,"$1,000",2016
"Deutch, Ted (D-FL)",House,"$1,000",2016
"Ellmers, Renee (R-NC)",House,"$1,000",2016
"Enzi, Mike (R-WY)",Senate,"$1,000",2016
"Flores, Bill (R-TX)",House,"$1,000",2016
"Green, Gene (D-TX)",House,"$1,000",2016
"Gutierrez, Luis V (D-IL)",House,"$1,000",2016
"Heitkamp, Heidi (D-ND)",Senate,"$1,000",2016
"Holding, George (R-NC)",House,"$1,000",2016
"Larson, John B (D-CT)",House,"$1,000",2016
"Lewis, John (D-GA)",House,"$1,000",2016
"Manchin, Joe (D-WV)",Senate,"$1,000",2016
"McCaul, Michael (R-TX)",House,"$1,000",2016
